ST106645,0
ST106647,1
ST106648,1
ST106651,1
ST106653,1
ST106652,2
ST106650,1
ST106658,1
ST106656,1
ST106657,3
ST106654,1
ST106655,1
ST106659,1
ST106660,1
ST106661,1
ST106662,1
ST106663,1
ST106664,1
ST106665,1
ST106666,1
ST106667,1
ST106668,1
ST106669,1
ST106711,1
ST106716,1
ST106717,1
ST106718,1
ST106715,1
ST10676,1
ST106713,1
ST10679,1
ST106721,1
ST106720,1
ST106710,1
ST106729,1
ST106722,1
ST10678,1
ST106712,1
ST106723,1
ST10677,1
ST10674,1
ST10675,1
ST106719,1
ST106714,1
ST106724,2
ST106734,1
ST106737,2
ST106736,1
ST106740,2
ST106725,2
ST106728,1
ST106727,1
ST106726,1
ST106741,2
ST106739,2
ST106730,0
ST106731,2
ST106732,1
ST106733,1
ST106738,1
ST106746,2
ST106742,2
ST106744,2
ST106745,2
ST106743,1
ST106748,1
ST106750,1
ST106749,1
ST106747,1
ST106755,2
ST106752,1
ST106753,1
ST106754,1
ST106751,2
ST106756,1
ST106757,1
ST106758,1
ST106759,1
ST106760,1
ST106761,1
ST106762,1
ST106764,1
ST106765,1
ST106766,1
ST106767,1
ST106768,1
ST106424,1
ST106429,1
ST106430,0
ST106432,1
ST106427,1
ST106417,1
ST106418,0
ST106421,1
ST106423,0
ST106416,1
ST106419,1
ST106425,1
ST106426,1
ST10640,1
ST10641,1
ST10642,1
ST10643,1
ST10644,1
ST10645,1
ST10646,1
ST10647,1
ST10648,1
ST10649,1
ST106410,1
ST106411,1
ST106412,0
ST106413,1
ST106414,1
ST106415,1
ST106422,1
ST106433,1
ST106434,1
ST106435,1
ST106436,1
ST106428,1
ST106431,1
ST106447,1
ST106448,1
ST106450,1
ST106446,1
ST106452,1
ST106453,1
ST106438,1
ST106439,1
ST106451,1
ST106437,1
ST106449,1
ST106442,1
ST106443,1
ST106444,1
ST106445,1
ST106440,1
ST106454,1
ST106441,1
ST106456,1
ST106457,1
ST106458,1
ST106455,1
ST106459,1
ST106460,1
ST106462,1
ST106463,1
ST106468,1
ST106467,1
ST106464,1
ST106461,1
ST106465,1
ST106466,1
ST106469,1
ST106470,1
ST106471,1
ST106472,1
ST106473,1
ST106474,1
ST106475,1
ST106476,1
ST106477,1
ST106478,1
ST106521,0
ST106522,0
ST106527,4
ST106525,4
ST106514,0
ST106515,1
ST106516,4
ST106517,4
ST106523,0
ST106524,4
ST10650,0
ST10651,1
ST10652,2
ST10653,0
ST10654,0
ST10655,0
ST10656,0
ST10657,4
ST10658,4
ST10659,4
ST106510,4
ST106511,4
ST106512,0
ST106513,0
ST106519,4
ST106518,4
ST106531,1
ST106530,0
ST106520,4
ST106532,0
ST106529,4
ST106533,4
ST106526,0
ST106528,1
ST106534,4
ST106544,0
ST106547,1
ST106548,4
ST106550,4
ST106535,4
ST106536,4
ST106538,4
ST106537,4
ST106551,4
ST106540,0
ST106541,0
ST106542,0
ST106543,4
ST106545,1
ST106549,0
ST106552,1
ST106556,4
ST106539,0
ST106554,3
ST106555,4
ST106553,0
ST106557,4
ST106558,4
ST106560,4
ST106559,4
ST106562,4
ST106563,4
ST106561,4
ST106565,4
ST106564,4
ST106566,0
ST106567,0
ST106568,0
ST106569,4
ST106570,4
ST106571,0
ST106572,1
ST106573,0
ST106574,0
ST106575,4
ST106576,4
ST106577,4
ST10620,0
ST10621,0
ST10622,0
ST10623,0
ST10624,0
ST10625,2
ST10626,0
ST106213,0
ST106214,0
ST106219,1
ST106220,0
ST106221,0
ST106217,0
ST10627,0
ST106211,0
ST10628,1
ST10629,1
ST106215,0
ST106216,0
ST106222,1
ST106212,0
ST106210,1
ST106218,0
ST106224,0
ST106223,1
ST106239,0
ST106240,0
ST106237,1
ST106241,1
ST106238,1
ST106236,0
ST106242,0
ST106227,0
ST106228,0
ST106230,0
ST106229,0
ST106243,0
ST106225,1
ST106226,0
ST106232,0
ST106233,0
ST106234,0
ST106235,0
ST106244,1
ST106248,0
ST106231,1
ST106246,0
ST106245,0
ST106247,0
ST106252,0
ST106249,1
ST106258,0
ST106257,2
ST106256,0
ST106253,0
ST106255,1
ST106254,1
ST106259,0
ST106260,0
ST106261,0
ST106262,0
ST106263,0
ST106264,0
ST106265,0
ST106266,2
ST106267,0
ST106268,0
ST106269,0
ST106270,0
ST106271,1
ST106319,1
ST106325,1
ST106323,1
ST106313,1
ST106312,1
ST106314,0
ST106315,1
ST106321,1
ST106322,1
ST10635,1
ST10636,1
ST10637,0
ST10638,1
ST10639,1
ST106310,1
ST106311,1
ST106317,1
ST106316,1
ST106320,1
ST106331,1
ST106318,1
ST106324,1
ST106326,1
ST106328,1
ST106332,1
ST106342,1
ST106345,0
ST106346,1
ST106343,1
ST106347,1
ST106344,1
ST106333,1
ST106335,1
ST106334,1
ST106349,1
ST106348,1
ST106336,1
ST106338,1
ST106339,1
ST106340,1
ST106341,1
ST106350,1
ST106354,1
ST106337,0
ST106352,1
ST106353,1
ST106351,1
ST106356,1
ST106358,4
ST106357,1
ST106355,1
ST106360,1
ST106361,1
ST106362,1
ST106359,0
ST106363,1
ST106364,1
ST106365,1
ST106366,0
ST106367,1
ST106368,1
ST106369,1
ST106370,1
ST106371,1
ST106372,1
ST106373,1
ST106374,1
ST106375,1
ST106376,1
ST10607,0
ST106014,1
ST106019,0
ST106020,0
ST106021,0
ST106022,0
ST106018,0
ST10608,0
ST10609,0
ST106010,1
ST106016,0
ST10601,1
ST10602,1
ST10603,0
ST10604,2
ST10605,0
ST10606,0
ST106011,1
ST106032,0
ST106025,0
ST106015,0
ST106026,0
ST106024,1
ST106023,1
ST106017,2
ST106037,1
ST106027,2
ST106040,0
ST106041,0
ST106038,1
ST106042,0
ST106039,0
ST106043,0
ST106028,0
ST106031,1
ST106030,0
ST106029,0
ST106044,0
ST106033,0
ST106034,0
ST106035,0
ST106036,0
ST106049,0
ST106045,0
ST106047,1
ST106048,0
ST106046,0
ST106051,1
ST106053,1
ST106058,0
ST106057,0
ST106055,0
ST106052,1
ST106056,1
ST106054,0
ST106059,1
ST106060,0
ST106061,0
ST106062,0
ST106063,0
ST106064,0
ST106067,0
ST106068,0
ST106114,0
ST106121,0
ST106126,0
ST106127,0
ST106124,0
ST106125,0
ST106115,0
ST106118,0
ST106116,0
ST106117,0
ST106123,0
ST10610,0
ST10611,0
ST10612,0
ST10613,0
ST10614,0
ST10615,0
ST10616,0
ST10617,0
ST10618,4
ST106111,1
ST106112,0
ST106113,0
ST106119,0
ST106130,1
ST106120,0
ST106139,0
ST106131,0
ST106129,0
ST106133,0
ST106122,2
ST106132,0
ST106128,0
ST106134,0
ST106144,1
ST106146,1
ST106147,1
ST106148,1
ST106135,0
ST106137,0
ST106151,1
ST106149,0
ST106136,0
ST106140,0
ST106141,0
ST106142,0
ST106143,0
ST106150,1
ST106155,0
ST106138,0
ST106154,0
ST106152,0
ST106153,0
ST106156,0
ST106165,0
ST106159,0
ST106157,0
ST106164,0
ST106161,0
ST106158,0
ST106163,0
ST106160,0
ST106162,0
ST106166,0
ST106167,1
ST106168,1
ST106169,0
ST106170,0
ST106171,0
ST106172,0
ST106173,0
ST106174,0
ST106175,0
ST106176,0
ST106177,0
ST106178,1
SW0516,1
SW0522,1
SW0523,1
SW0520,1
SW059,1
SW050,1
SW051,1
SW052,1
SW053,1
SW054,0
SW055,1
SW056,1
SW057,1
SW058,1
SW0510,1
SW0513,1
SW0512,1
SW0518,1
SW0514,0
SW0526,1
SW0525,1
SW0515,1
SW0534,1
SW0527,1
SW0511,1
SW0517,1
SW0524,1
SW0528,1
SW0521,1
SW0519,1
SW0529,1
SW0539,1
SW0542,1
SW0543,1
SW0541,1
SW0545,1
SW0530,1
SW0533,1
SW0532,1
SW0546,1
SW0544,1
SW0531,1
SW0535,1
SW0536,1
SW0537,1
SW0538,1
SW0547,1
SW0549,1
SW0550,1
SW0548,1
SW0553,1
SW0555,1
SW0554,0
SW0560,1
SW0557,1
SW0558,1
SW0559,1
SW0556,1
SW0561,1
SW0562,1
SW0563,1
SW0564,1
SW0565,1
SW0566,1
SW0567,1
SW0568,1
SW0569,1
SW0570,1
SW0571,1
SW0572,1
SW0573,1
ST106811,1
ST106812,1
ST106817,1
ST106818,1
ST106819,1
ST106815,1
ST10689,0
ST10688,1
ST10686,1
ST10687,1
ST106813,1
ST106814,1
ST106821,1
ST106820,1
ST106822,1
ST106823,1
ST106816,1
ST10680,1
ST10681,0
ST10682,0
ST10683,1
ST10684,1
ST10685,1
ST106824,2
ST106834,1
ST106838,1
ST106835,1
ST106836,1
ST106840,1
ST106825,1
ST106826,1
ST106828,0
ST106827,1
ST106841,1
ST106839,1
ST106830,1
ST106831,1
ST106832,1
ST106833,0
ST106837,1
ST106842,0
ST106846,1
ST106829,1
ST106844,1
ST106845,1
ST106843,1
ST106847,1
ST106848,1
ST106850,1
ST106856,0
ST106849,1
ST106854,1
ST106855,1
ST106852,1
ST106853,1
ST106851,1
ST106857,2
ST106858,0
ST106859,1
ST106860,1
ST106861,1
ST106862,1
ST106863,1
ST106864,1
ST106865,1
ST106866,1
ST106867,1
ST106868,1
ST106869,1
ST10697,1
ST106913,1
ST106910,3
ST106911,3
ST10694,3
ST10692,0
ST10693,3
ST10699,3
ST106917,1
ST106916,1
ST10696,0
ST106925,3
ST106918,3
ST106915,3
ST10695,0
ST106912,3
ST10690,1
ST10691,1
ST106914,1
ST106930,1
ST106933,3
ST106934,3
ST106932,1
ST106936,3
ST106921,3
ST106923,3
ST106922,3
ST106920,1
ST106935,3
ST106926,3
ST106927,0
ST106928,1
ST106929,3
ST106937,3
ST106942,3
ST106924,3
ST106940,3
ST106941,3
ST106938,1
ST106939,1
ST106944,3
ST106946,3
ST106945,3
ST106943,1
ST106948,3
ST106949,3
ST106947,3
ST106950,1
ST106952,3
ST106953,3
ST106954,3
ST106955,3
ST106956,3
ST106957,3
ST106958,3
ST106959,3
ST106961,3
ST106962,3
ST106963,1
ST106964,3
JD0927,3
JD0928,3
JD0933,3
JD0934,3
JD0935,3
JD0936,2
JD0931,3
JD0932,3
JD0920,3
JD090,3
JD091,1
JD092,3
JD093,1
JD094,3
JD095,3
JD096,1
JD097,3
JD098,3
JD099,3
JD0910,2
JD0911,3
JD0912,3
JD0913,3
JD0914,1
JD0915,3
JD0916,3
JD0917,3
JD0918,1
JD0919,3
JD0921,3
JD0925,3
JD0922,3
JD0923,3
JD0929,3
JD0930,3
JD0924,3
JD0926,3
JD0939,3
JD0937,1
JD0938,3
JD0940,3
JD0950,1
JD0953,3
JD0954,3
JD0951,3
JD0955,3
JD0952,3
JD0956,3
JD0944,3
JD0942,3
JD0943,1
JD0941,3
JD0946,3
JD0947,3
JD0948,3
JD0949,3
JD0957,3
JD0962,3
JD0945,3
JD0958,1
JD0959,3
JD0960,1
JD0961,1
JD0964,3
JD0966,3
JD0965,3
JD0963,3
JD0968,3
JD0969,3
JD0970,3
JD0967,3
JD0971,3
JD0972,3
JD0973,3
JD0974,3
JD0975,3
JD0976,3
JD0977,1
JD0612,1
JD0619,1
JD0624,1
JD0625,1
JD0627,2
JD0622,1
JD0623,2
JD0611,1
JD061,0
JD062,2
JD063,0
JD064,1
JD065,0
JD066,0
JD067,0
JD068,0
JD069,0
JD0610,1
JD0613,1
JD0618,1
JD0614,1
JD0620,1
JD0621,1
JD0615,1
JD0616,1
JD0617,1
JD0628,1
JD0631,2
JD0629,1
JD0630,1
JD0626,1
JD0641,1
JD0642,1
JD0644,2
JD0645,2
JD0646,1
JD0643,1
JD0648,1
JD0635,1
JD0634,1
JD0637,1
JD0647,1
JD0632,1
JD0633,1
JD0638,1
JD0639,1
JD0640,1
JD0636,1
JD0652,1
JD0651,1
JD0653,1
JD0649,1
JD0650,1
JD0654,1
JD0655,1
JD0656,1
JD0657,1
JD0658,1
JD0663,1
JD0659,1
JD0660,1
JD0662,1
JD0664,1
JD0665,1
JD0666,1
JD0667,1
JD0668,1
JD0714,1
JD0721,1
JD0725,1
JD0727,1
JD0729,1
JD0724,1
JD070,1
JD071,2
JD072,1
JD073,2
JD074,1
JD075,1
JD076,2
JD077,2
JD078,1
JD079,1
JD0710,1
JD0711,2
JD0712,1
JD0713,1
JD0715,1
JD0718,1
JD0716,1
JD0723,1
JD0717,1
JD0719,1
JD0720,1
JD0722,2
JD0733,1
JD0728,1
JD0730,1
JD0732,1
JD0744,1
JD0734,1
JD0747,1
JD0745,1
JD0746,1
JD0749,1
JD0750,1
JD0738,1
JD0736,1
JD0735,1
JD0742,1
JD0743,1
JD0748,1
JD0751,1
JD0737,1
JD0739,1
JD0752,1
JD0753,1
JD0754,1
JD0756,1
JD0758,1
JD0755,1
JD0760,1
JD0759,1
JD0757,1
JD0762,1
JD0763,1
JD0764,1
JD0761,1
JD0766,1
JD0767,1
JD0768,1
JD0769,1
JD0770,1
JD0771,1
JD0772,1
JD0773,1
JD0776,1
JD0416,1
JD0423,2
JD0424,0
JD0429,0
JD0430,2
JD0431,0
JD0427,0
JD040,1
JD041,3
JD042,1
JD043,1
JD044,1
JD045,1
JD046,1
JD047,1
JD049,1
JD0410,1
JD0411,1
JD0412,1
JD0413,1
JD0414,1
JD0417,0
JD0421,0
JD0418,1
JD0419,1
JD0425,1
JD0426,1
JD0420,0
JD0441,1
JD0442,1
JD0434,0
JD0432,0
JD0435,0
JD0422,0
JD0428,0
JD0433,1
JD0436,0
JD0446,1
JD0449,1
JD0450,0
JD0447,2
JD0448,1
JD0451,1
JD0452,1
JD0437,0
JD0438,0
JD0439,1
JD0453,1
JD0443,1
JD0444,1
JD0445,0
JD0454,1
JD0458,2
JD0440,1
JD0455,1
JD0456,0
JD0457,0
JD0459,0
JD0462,1
JD0463,1
JD0460,1
JD0467,1
JD0464,1
JD0465,0
JD0466,1
JD0468,1
JD0469,0
JD0470,2
JD0471,0
JD0472,1
JD0473,0
JD0474,1
JD0475,1
JD0476,0
JD0477,1
JD0478,1
JD0537,1
JD0522,0
JD053,1
JD054,1
JD055,1
JD056,1
JD057,1
JD058,1
JD059,0
JD0510,1
JD0511,0
JD0512,0
JD0513,0
JD0514,0
JD0515,0
JD0516,0
JD0517,0
JD0518,0
JD0519,0
JD0520,0
JD0521,0
JD0523,0
JD0526,0
JD0529,0
JD0524,0
JD0525,0
JD0528,0
JD0527,0
JD0539,1
JD0531,1
JD0534,1
JD0530,0
JD0540,1
JD0538,1
JD0532,1
JD0533,1
JD0536,1
JD0535,1
JD0541,0
JD0221,1
JD0227,3
JD0228,3
JD0233,3
JD0234,3
JD0236,1
JD0231,3
JD0232,3
JD0220,3
JD020,1
JD021,2
JD022,3
JD023,3
JD024,1
JD025,3
JD026,1
JD027,3
JD028,3
JD029,1
JD0210,3
JD0211,3
JD0212,3
JD0213,3
JD0214,3
JD0215,3
JD0216,3
JD0217,3
JD0218,3
JD0219,3
JD0225,3
JD0222,3
JD0223,3
JD0229,3
JD0230,3
JD0224,3
JD0226,3
JD0237,1
JD0238,1
JD0239,3
JD0240,3
JD0235,3
JD0250,0
JD0254,3
JD0255,0
JD0256,0
JD0257,3
JD0244,3
JD0243,0
JD0241,3
JD0242,3
JD0246,1
JD0247,1
JD0248,1
JD0249,3
JD0251,1
JD0252,1
JD0253,3
JD0258,3
JD0245,3
JD0260,0
JD0261,1
JD0259,3
JD0335,1
JD0341,1
JD0328,0
JD030,1
JD031,4
JD032,0
JD033,0
JD034,0
JD035,0
JD036,2
JD037,1
JD038,1
JD039,0
JD0310,0
JD0311,1
JD0312,1
JD0313,0
JD0314,1
JD0315,0
JD0316,0
JD0317,4
JD0318,0
JD0319,0
JD0320,4
JD0321,0
JD0322,1
JD0324,1
JD0325,1
JD0326,1
JD0327,1
JD0329,0
JD0332,0
JD0334,0
JD0330,4
JD0331,4
JD0333,2
JD0344,1
JD0346,1
JD0345,1
JD0343,1
JD0342,0
JD0347,1
JD0362,4
JD0361,0
JD0364,4
JD0363,0
JD0353,0
JD0354,2
JD0355,4
JD0356,4
JD0357,0
JD0360,1
JD0365,4
JD0352,1
JD0366,1
JD0367,1
JD0368,1
JD0369,0
JD016,1
JD0113,1
JD0119,1
JD0121,0
JD0117,1
JD011,1
JD012,2
JD013,1
JD017,1
JD0110,1
JD018,1
JD019,0
JD0111,1
JD0123,1
JD0122,1
JD0112,1
JD0124,1
JD0114,1
JD0125,1
JD0115,0
JD0118,0
JD0116,1
JD0120,0
JD0136,1
JD0126,1
JD0140,1
JD0141,1
JD0139,1
JD0142,1
JD0130,2
JD0128,0
JD0127,1
JD0132,1
JD0133,1
JD0134,1
JD0135,1
JD0138,1
JD0143,1
JD0129,0
JD0148,0
JD0131,1
JD0144,1
JD0146,1
JD0147,1
JD0145,1
JD0150,1
JD0152,1
JD0151,1
JD0149,1
JD0153,1
JD0154,1
JD0155,1
JD0158,1
JD0159,3
JD0160,1
SW0919,1
SW098,1
SW090,1
SW091,1
SW092,1
SW094,1
SW095,1
SW096,1
SW097,1
SW0912,1
SW099,1
SW0910,1
SW0913,1
SW0911,1
SW0925,1
SW0926,1
SW0916,1
SW0920,1
SW0924,1
SW0939,1
SW0929,1
SW0931,1
SW0933,1
SW0934,1
SW0936,1
SW0937,1
SW0928,1
SW0930,1
SW0932,1
SW0946,1
SW0948,1
SW0950,1
SW0953,1
SW0951,1
SW0957,1
SW0952,1
SW0955,1
SW0956,1
SW0959,1
SW0960,1
SW0962,1
SW0964,1
SW0965,1
SW0971,1
SW0969,1
YH1413,1
YH1420,1
YH1421,1
YH1426,1
YH1427,1
YH1428,1
YH1424,1
YH140,1
YH141,1
YH142,1
YH143,1
YH144,1
YH145,1
YH146,1
YH147,1
YH148,1
YH149,1
YH1410,1
YH1411,1
YH1412,1
YH1418,1
YH1414,1
YH1415,1
YH1416,1
YH1422,1
YH1423,1
YH1417,1
YH1419,1
YH1438,1
YH1439,1
YH1430,1
YH1431,1
YH1429,1
YH1432,1
YH1425,1
YH1433,1
YH1443,1
YH1447,1
YH1448,1
YH1434,1
YH1435,1
YH1437,1
YH1436,1
YH1449,1
YH1450,1
YH1444,1
YH1440,1
YH1441,1
YH1442,1
YH1451,1
YH1455,1
YH1454,1
YH1453,1
YH1445,1
YH1446,1
YH1452,1
YH1456,1
YH1457,1
YH1459,1
YH1458,1
YH1462,1
YH1463,1
YH1460,1
YH1464,1
YH1465,1
YH1466,1
YH1467,1
YH1468,1
YH1469,1
YH1470,1
YH1471,1
YH1472,1
YH1473,1
YH1475,1
YH1474,1
YH1476,1
SW0320,0
SW0321,0
SW0318,0
SW037,0
SW030,0
SW031,0
SW032,0
SW033,0
SW034,0
SW035,0
SW036,0
SW038,0
SW0311,0
SW039,0
SW0310,0
SW0312,0
SW0324,0
SW0323,0
SW0313,0
SW0332,0
SW0325,0
SW0322,0
SW0326,0
SW0319,0
SW0317,0
SW0327,0
SW0337,0
SW0340,0
SW0341,0
SW0339,1
SW0343,1
SW0328,0
SW0330,0
SW0329,0
SW0344,0
SW0342,0
SW0331,0
SW0333,0
SW0334,1
SW0335,2
SW0336,0
SW0345,1
SW0347,1
SW0348,1
SW0346,1
SW0349,1
SW0351,1
SW0353,1
SW0352,1
SW0354,1
SW0358,1
SW0350,1
SW0357,1
SW0355,1
SW0356,1
SW0359,1
SW0360,1
SW0361,0
SW0362,1
SW0363,1
SW0364,1
SW0365,1
SW0366,1
SW0367,0
SW0368,1
SW0369,1
SW0370,1
SW0371,1
SW0116,0
SW0122,1
SW0123,1
SW0124,1
SW0120,1
SW019,1
SW010,1
SW011,1
SW012,0
SW013,1
SW014,1
SW015,1
SW016,1
SW017,1
SW018,1
SW0110,1
SW0113,1
SW0111,0
SW0112,1
SW0118,0
SW0114,0
SW0126,1
SW0125,1
SW0115,1
SW0134,1
SW0127,1
SW0117,1
SW0128,1
SW0121,1
SW0119,1
SW0129,1
SW0139,1
SW0142,1
SW0143,1
SW0144,1
SW0141,1
SW0145,1
SW0130,1
SW0133,1
SW0132,0
SW0131,1
SW0146,1
SW0140,1
SW0135,1
SW0136,1
SW0137,1
SW0138,1
SW0151,1
SW0149,0
SW0150,1
SW0147,1
SW0148,1
SW0153,1
SW0154,0
SW0152,1
SW0155,1
SW0160,1
SW0157,1
SW0158,1
SW0159,1
SW0161,1
SW0162,1
SW0163,0
SW0164,0
SW0165,1
SW0166,0
SW0167,0
SW0168,0
SW0169,1
SW0170,0
SW0171,1
SW0172,1
SW0173,1
SW066,1
SW0617,0
SW060,1
SW061,2
SW062,0
SW063,0
SW064,2
SW065,0
SW067,0
SW0610,0
SW0613,0
SW068,1
SW0615,1
SW0616,1
SW0611,1
SW069,1
SW0622,1
SW0612,0
SW0624,1
SW0614,1
SW0621,2
SW0625,1
SW0618,1
SW0620,1
SW0626,1
SW0636,1
SW0639,0
SW0640,1
SW0638,1
SW0642,1
SW0627,1
SW0628,1
SW0629,1
SW0643,0
SW0641,1
SW0632,1
SW0633,1
SW0634,0
SW0635,1
SW0644,1
SW0648,1
SW0630,1
SW0631,1
SW0646,1
SW0647,1
SW0645,0
SW0649,0
SW0650,0
SW0652,0
SW0651,0
SW0653,0
SW0658,1
SW0657,2
SW0655,1
SW0656,1
SW0659,1
SW0660,1
SW0661,0
SW0662,1
SW0663,1
SW0664,1
SW0665,0
SW0666,2
SW0667,2
SW0668,0
SW0669,1
SW0670,1
YH1125,3
YH1126,3
YH1127,3
YH1128,3
YH1124,3
YH1113,3
YH110,3
YH111,3
YH112,3
YH113,1
YH114,3
YH115,2
YH116,3
YH117,3
YH118,3
YH119,3
YH1110,0
YH1111,3
YH1112,0
YH1120,3
YH1114,1
YH1116,3
YH1122,3
YH1118,3
YH1117,3
YH1129,1
YH1119,3
YH1130,1
YH1131,3
YH1121,3
YH1132,3
YH1123,3
YH1143,3
YH1133,1
YH1146,3
YH1147,3
YH1144,1
YH1145,3
YH1149,3
YH1134,1
YH1135,1
YH1150,3
YH1148,3
YH1139,1
YH1140,3
YH1141,3
YH1142,3
YH1154,3
YH1151,3
YH1153,3
YH1152,3
YH1155,3
YH1156,3
YH1157,3
YH1159,3
YH1158,3
YH1161,3
YH1160,3
YH1162,3
YH1163,3
YH1164,3
YH1167,3
YH1168,3
YH1171,1
YH1172,1
YH1174,1
YH1175,2
